title,linkn,imgurl,category
Embroidery Kurti For Women | Indian Ethnic Kurti Top | Readymade Cotton Kurti | Ethnic Tunic Top Embroidery Kurta,https://www.amazon.com/Ramkudi-Embroidery-Indian-Sleeves-Readymade/dp/B0CGRT3C4M/ref=sr_1_5?dib=eyJ2IjoiMSJ9.V-9EhMU2CbGKdSpOzvcfQHYXX40ytSihV90IyMYKbZUIJB-jHGX9azHwMpchnuYIjXZ0J_NwG83e8zkkU4eRBS8gvQEzgqFhTZQrh3mJnCDdfq5_HDPajq5Z5xxg2jmhlvhWtC6FT62Pnrm2ucie4ezsDCjIo2ztPGhf71O1tgl-d2518RlyP3s5KY7NaLC6ZJnKp3c6MU8A7d4dfrdNLQUChylDcjYwuEJwIhzqyyk-6RsPCSZHlZbyD6eTTPqaPWPLoHhcDOw4Q5LbzOLwA23EiHUtk2XmWZRy5U5nodk.Vjv6aqNI8mw74HtduBygTot8lkIs8GGqVkaeR39DdQs&dib_tag=se&keywords=embroidery+kurta&qid=1718945493&sr=8-5,https://m.media-amazon.com/images/I/41E-uwK8FPL.__AC_SX342_SY445_QL70_ML2_.jpg,embroidery+kurta
Ada Hand Embroidered Indian Chikankari Georgette Kurti Kurta Tunic Kameez for Women A95504,https://www.amazon.com/Ada-Handcrafted-Chikankari-Georgette-A95504/dp/B0838D96GW/ref=sr_1_8?dib=eyJ2IjoiMSJ9.V-9EhMU2CbGKdSpOzvcfQHYXX40ytSihV90IyMYKbZUIJB-jHGX9azHwMpchnuYIjXZ0J_NwG83e8zkkU4eRBS8gvQEzgqFhTZQrh3mJnCDdfq5_HDPajq5Z5xxg2jmhlvhWtC6FT62Pnrm2ucie4ezsDCjIo2ztPGhf71O1tgl-d2518RlyP3s5KY7NaLC6ZJnKp3c6MU8A7d4dfrdNLQUChylDcjYwuEJwIhzqyyk-6RsPCSZHlZbyD6eTTPqaPWPLoHhcDOw4Q5LbzOLwA23EiHUtk2XmWZRy5U5nodk.Vjv6aqNI8mw74HtduBygTot8lkIs8GGqVkaeR39DdQs&dib_tag=se&keywords=embroidery+kurta&qid=1718945493&sr=8-8,https://m.media-amazon.com/images/I/61Zyfa4b-rL.__AC_SX342_SY445_QL70_ML2_.jpg,embroidery+kurta
SKAVIJ Men's Tunic Art Silk Kurta Pajama Set Wedding Party Dress,https://www.amazon.com/SKAVIJ-Tunic-Kurta-Pajama-Medium/dp/B0146GD5IW/ref=sr_1_13?dib=eyJ2IjoiMSJ9.V-9EhMU2CbGKdSpOzvcfQHYXX40ytSihV90IyMYKbZUIJB-jHGX9azHwMpchnuYIjXZ0J_NwG83e8zkkU4eRBS8gvQEzgqFhTZQrh3mJnCDdfq5_HDPajq5Z5xxg2jmhlvhWtC6FT62Pnrm2ucie4ezsDCjIo2ztPGhf71O1tgl-d2518RlyP3s5KY7NaLC6ZJnKp3c6MU8A7d4dfrdNLQUChylDcjYwuEJwIhzqyyk-6RsPCSZHlZbyD6eTTPqaPWPLoHhcDOw4Q5LbzOLwA23EiHUtk2XmWZRy5U5nodk.Vjv6aqNI8mw74HtduBygTot8lkIs8GGqVkaeR39DdQs&dib_tag=se&keywords=embroidery+kurta&qid=1718945493&sr=8-13,https://m.media-amazon.com/images/I/61l9Gj9SOuL.__AC_SX342_SY445_QL70_ML2_.jpg,embroidery+kurta
TRENDMALLS Cotton Rayon Embroidery Salwar Suit for Women Kurta Pant Set with Dupatta,https://www.amazon.com/TRENDMALLS-Womens-Cotton-Embroidery-USTM-G134-Green-L/dp/B0CCJPLGKL/ref=sr_1_21?dib=eyJ2IjoiMSJ9.V-9EhMU2CbGKdSpOzvcfQHYXX40ytSihV90IyMYKbZUIJB-jHGX9azHwMpchnuYIjXZ0J_NwG83e8zkkU4eRBS8gvQEzgqFhTZQrh3mJnCDdfq5_HDPajq5Z5xxg2jmhlvhWtC6FT62Pnrm2ucie4ezsDCjIo2ztPGhf71O1tgl-d2518RlyP3s5KY7NaLC6ZJnKp3c6MU8A7d4dfrdNLQUChylDcjYwuEJwIhzqyyk-6RsPCSZHlZbyD6eTTPqaPWPLoHhcDOw4Q5LbzOLwA23EiHUtk2XmWZRy5U5nodk.Vjv6aqNI8mw74HtduBygTot8lkIs8GGqVkaeR39DdQs&dib_tag=se&keywords=embroidery+kurta&qid=1718945493&sr=8-21,https://m.media-amazon.com/images/I/61WHyINLKtL.__AC_SX342_SY445_QL70_ML2_.jpg,embroidery+kurta
Vrnda Indian Cotton Straight Bandhej Printed Red Kurti Pant and Dupatta Set for Women,https://www.amazon.com/Vrnda-Straight-Bandhej-Printed-Embroidery/dp/B09M9PWTDP/ref=sr_1_27?dib=eyJ2IjoiMSJ9.V-9EhMU2CbGKdSpOzvcfQHYXX40ytSihV90IyMYKbZUIJB-jHGX9azHwMpchnuYIjXZ0J_NwG83e8zkkU4eRBS8gvQEzgqFhTZQrh3mJnCDdfq5_HDPajq5Z5xxg2jmhlvhWtC6FT62Pnrm2ucie4ezsDCjIo2ztPGhf71O1tgl-d2518RlyP3s5KY7NaLC6ZJnKp3c6MU8A7d4dfrdNLQUChylDcjYwuEJwIhzqyyk-6RsPCSZHlZbyD6eTTPqaPWPLoHhcDOw4Q5LbzOLwA23EiHUtk2XmWZRy5U5nodk.Vjv6aqNI8mw74HtduBygTot8lkIs8GGqVkaeR39DdQs&dib_tag=se&keywords=embroidery+kurta&qid=1718945493&sr=8-27,https://m.media-amazon.com/images/I/91cioII528L.__AC_SX342_SY445_QL70_ML2_.jpg,embroidery+kurta
Men's Tunic Art Silk Kurta Pajama Pyjama Set with Embroidery Zari Work Indian Clothing Wedding Party Dress Gifts,https://www.amazon.com/ITOS365-Pajama-Embroidery-Clothing-Wedding/dp/B0D22Y12Q3/ref=sr_1_35?dib=eyJ2IjoiMSJ9.V-9EhMU2CbGKdSpOzvcfQHYXX40ytSihV90IyMYKbZUIJB-jHGX9azHwMpchnuYIjXZ0J_NwG83e8zkkU4eRBS8gvQEzgqFhTZQrh3mJnCDdfq5_HDPajq5Z5xxg2jmhlvhWtC6FT62Pnrm2ucie4ezsDCjIo2ztPGhf71O1tgl-d2518RlyP3s5KY7NaLC6ZJnKp3c6MU8A7d4dfrdNLQUChylDcjYwuEJwIhzqyyk-6RsPCSZHlZbyD6eTTPqaPWPLoHhcDOw4Q5LbzOLwA23EiHUtk2XmWZRy5U5nodk.Vjv6aqNI8mw74HtduBygTot8lkIs8GGqVkaeR39DdQs&dib_tag=se&keywords=embroidery+kurta&qid=1718945493&sr=8-35,https://m.media-amazon.com/images/I/71nIXT68xzL.__AC_SX342_SY445_QL70_ML2_.jpg,embroidery+kurta
Janasya Indian Women's Red Georgette Yoke Embroidery Gathered Kurta Set,https://www.amazon.com/Janasya-Indian-Georgette-Embroidery-Gathered/dp/B0CY2XH32R/ref=sr_1_40?dib=eyJ2IjoiMSJ9.V-9EhMU2CbGKdSpOzvcfQHYXX40ytSihV90IyMYKbZUIJB-jHGX9azHwMpchnuYIjXZ0J_NwG83e8zkkU4eRBS8gvQEzgqFhTZQrh3mJnCDdfq5_HDPajq5Z5xxg2jmhlvhWtC6FT62Pnrm2ucie4ezsDCjIo2ztPGhf71O1tgl-d2518RlyP3s5KY7NaLC6ZJnKp3c6MU8A7d4dfrdNLQUChylDcjYwuEJwIhzqyyk-6RsPCSZHlZbyD6eTTPqaPWPLoHhcDOw4Q5LbzOLwA23EiHUtk2XmWZRy5U5nodk.Vjv6aqNI8mw74HtduBygTot8lkIs8GGqVkaeR39DdQs&dib_tag=se&keywords=embroidery+kurta&qid=1718945493&sr=8-40,https://m.media-amazon.com/images/I/512uqkv5SWL.__AC_SX342_SY445_QL70_ML2_.jpg,embroidery+kurta
